en|The common fisheries policy must take account of the various players operating in the sector.
nl|Met andere woorden, deze samenwerking wordt gezien als een nuttige ervaring die model kan staan.
en|We are trying to solve them and this is what I propose in that regard.
nl|Over het geheel genomen is de naam "sociaal pakket” gewoonweg een onjuiste voorstelling van zaken.
en|Last minute changes are made to the agenda but there is nothing secret about this.
nl|Mijnheer de Voorzitter, ik verwijs naar het antwoord van het Duits voorzitterschap op mondelinge vraag.
en|   . Mr President, we are all extremely concerned by the events unfolding in the Palestinian territories.
nl|Het Parlement moet ook instaan voor de parlementaire controle van het Europees veiligheids- en defensiebeleid.
en|However, there is also a serious conflict between the old and the new Member States.
nl|Bovendien werd zo een signaal gegeven van eensgezindheid binnen de Unie ten aanzien van Irak.
en|At the same time, employers must be encouraged to invest in experienced people from outside.
nl|Dit verschijnsel is wellicht niet alleen te verklaren met een simpele vergelijking van de arbeidskosten.
en|There are other points that have been raised which we think are vital as well.
nl|Op basis daarvan zullen we onderzoeken wat de volgende stappen kunnen zijn op Europees niveau.
en|Women do not generally benefit from globalisation, which tends to favour workers with good qualifications.
nl|En wil dat zeggen dat u de communautaire preferentie voor de Europese landbouw zult loslaten?
en|Otherwise, we will be resolving a problem today only for it to come back tomorrow.
nl|In dezelfde sectoren is men van mening dat de regering zich intolerant opstelt tegenover kritiek.
en|With your permission, Mr President, I should like to analyse these three erroneously employed concepts.
nl|Tegelijkertijd ben ik echter bedroefd omdat wij hem in Griekenland lange tijd zullen moeten missen.
en|It has not worked in the past and it will not work in the future.
nl|Ik ben ervan overtuigd dat wij samen met de Commissie al het mogelijke zullen doen.
en|As has already been said, the progress that has been made is clear to see.
nl|Amendement 22 maakt het de lidstaten mogelijk herverzekeraars uit te sluiten van de aangepaste solvabiliteitsberekening.
en|It should also commit itself to the enhanced cohesion without which there is no Union.
nl|We zullen vangnetten moeten houden voor zeer slechte jaren en voor onvoorziene omstandigheden, zoals dierziekten.
en|The UK Government has wisely decided not to throw the British people into the unknown.
nl|Rest mij niets anders dan verder te gaan met onze laatste vraag, vraag nr. 46.
en|Firstly, concerning targets, I must repeat that 15 months ago we were not discussing targets.
nl|Nu is ruimschoots gebleken dat de politiek van Sharon een slag in de lucht is.
en|At present the plans for, and implementation of, these networks stop at the Ukrainian border.
nl|Ik wacht op een vergelijkbare verklaring van de Commissie of, sterker nog, van voorzitter Barroso.
en|Sometimes you even have to resort to coercion, if the usual arguments do not work.
nl|In gezinnen waarvan beide ouders roken, lopen kinderen 72% meer risico op ademhalingsziekten, zoals astma.
en|The anti-war movement has warned of these problems since the start of the war.
nl|Niemand is uit op een echte breuk tussen de Verenigde Staten en de Europese Unie.
en|Unless you learn to compete in Europe, you will not be able to compete globally.
nl|Nu, achteraf, blijkt dus dat wij als tegenstanders van de apartheid het terrorisme hebben gesteund.
en|It seems to me that the Member States' responsibility should be spelt out more clearly.
nl|Ik zou hem anders eens wegwijs hebben gemaakt in het piepkleine abc van dit probleem.
en|We could mention other tragic examples, but the essence of the problem speaks for itself.
nl|Onze burgers moeten derhalve informatie krijgen die zij kunnen vertrouwen, te beginnen bij goede vertalingen.
en|We should also remember that the 2003 budget is not the end of the story.
nl|De markt eist ook op het gebied van de gezondheid zijn tol, met dramatische gevolgen.
en|Regarding the comments made by Mr Van Rompuy, I usually do not comment on comments.
nl|Waterstof in verbinding met brandstofcellen is één van de meest veelbelovende experimentele aandrijvingsmechanismen voor motorvoertuigen.
en|Our group has tabled an amendment proposing a zero compulsory set-aside rate for land.
nl|Op grond hiervan valt er niets aan te merken op de inhoud van de overeenkomst.
en|This is fully compatible with the objectives of the Lisbon Strategy for Growth and Jobs.
nl|Wij zouden voorrang hebben gegeven aan het milieu, ten koste van sociale en economische kwesties.
en|Above all, we must find ways of halting the increase in the number of homeless.
nl|We zijn het eens met de belangrijkste boodschap: er kan geen militaire oplossing worden gevonden.
en|Of course, the Transatlantic Economic Partnership will also play a decisive role in this context.
nl|Als wij een waardengemeenschap vormen, moet uitstraling van die waarden over onze grenzen ons verheugen.
en|It is also a very good thing that these reports are now on the table.
nl|Namens de Commissie rechten van de vrouw wil ik deze dag ook ter sprake brengen.
en|It is also interesting to note that the USA has reintroduced significant agricultural support measures.
nl|Zoals mevrouw Dührkop Dührkop al zei, heeft de terroristische organisatie ETA gisteren een bestand afgekondigd.
en|(The sitting was adjourned at 1.13 p.m. and resumed at 3 p.m.)
nl|Bureaucratie en hiërarchische besluitvorming zorgen ervoor dat hulp trager op de plaats van bestemming komt.
en|The Presidency's representative for Cyprus will closely follow the daily development of the situation.
nl|Ik geef echter niemand de schuld, want uiteindelijk konden we het niet zo precies zeggen.
en|We shall take care to ensure that the text clarifies their international powers and responsibilities.
nl|In het zuiden van Irak heeft hij op grote schaal het Zuid-Iraakse moerasland gedraineerd.
en|That is the reason why we have not come up with a proposal on OLAF.
nl|De nationale en de communautaire wetgeving bieden geen bescherming tegen denigrerende voorstellingen in de media.
en|I am therefore of the opinion that many of the citizens' interests are well represented.
nl|Deze kwestie is hier overigens reeds ter sprake gebracht, onder meer door de heer Barón.
en|(Explanation of vote abbreviated in accordance with Rule 137(1) of the Rules of Procedure)
nl|Dit betekent dat de burgers van de EU er zo snel mogelijk van kunnen profiteren.
en|The old idea that markets were efficient and could regulate themselves is over, you said.
nl|Mijnheer de Voorzitter, mijn dank aan mevrouw Mosiek-Urbahn die ik feliciteer met haar verslag.
en|In the space of 40 years, the number of murders has multiplied by one thousand.
nl|Er is in dat land nu al tien jaar een dictatoriaal bewind aan de macht.
en|Are we forecasting a slump, yes or no? Some say, wait and see what happens.
nl|Mevrouw Jackson, u ziet dat de lezing van de Financial Times niet helemaal juist is.
en|These figures refer exclusively to the information which Amnesty International has been able to collect.
nl|Ik wil het Parlement erop wijzen dan geen van deze drie personen een vrouw is.
en|This is one of the major tasks facing the European Union in the next legislature.
nl|Ik wil nogmaals benadrukken dat het hier gaat om een aanbeveling, niet om een sanctie.
en|I think, Mr President, that I have saved some time as it is already evening.
nl|Zoals ik het begrijp, heeft de Fractie van de Europese Volkspartij (Christendemocraten) haar resolutie ingetrokken.
en|   Technical measures implementing standardisation are a precondition for the satisfactory functioning of the internal market.
nl|De EU 2020-strategie is een belangrijk document voor de ontwikkeling van de Europese Unie.
en|I would therefore like to express my sympathy with those who have lost family members.
nl|We hebben het belastingkrediet voor gezinnen met werkende ouders en andere hulp voor de laagstbetaalden.
en|Finally, regarding the institutional putsch, I would make the same response as to Mr Watson.
nl|Daarom ben ik van mening dat we behoefte hebben aan duurzame oplossingen in de energiesector.
en|Europe produces a great deal of new knowledge, but production of knowledge is not enough.
nl|Paragraaf 7 is nu een onhelder, ik zou bijna zeggen diplomatiek, compromis dat veel toedekt.
en|Mr President, ladies and gentlemen, I would like to put four questions to this Chamber.
nl|Voor de toekomst van de mens is een schoon, leefbaar milieu van het allergrootste belang.
en|What we are discussing today are better conditions for railway operations in the European Union.
nl|Sowieso is er wel heel veel vreemds aan de gang, ook met die PNR-gegevens.
en|In that I take pride, and I wish you all the best for the future.
nl|In enkele taalversies is blijkbaar in plaats van de term "verzoeker" de term "begunstigde" ingeslopen.
en|They all make the same point that the important thing is fish for human consumption.
nl|Uiteraard is ook de Raad van mening dat wij transparante en effectieve agentschappen nodig hebben.
en|I am most grateful that you accept that export and re-import rules are needed.
nl|Dit Parlement heeft een verantwoordelijkheid - en dat zeg ik tegen alle hier vanmiddag vertegenwoordigde fracties.
en|Lithuania was the only country to abstain in the Council's voting for the Directive.
nl|Hierin zouden de Europese Raad, het Europees Parlement en de Commissie gelijkwaardig vertegenwoordigd moeten zijn.
en|All the Member States' prevention policies have obviously failed, therefore active measures must be taken.
nl|De snelste weg naar verder onderzoek is het compromisamendement dat collega Sterckx hierover zelf indiende.
en|The debate has since become more rational, and it was indeed necessary that it should.
nl|Ik zou er echter niets op tegen hebben om de stemming nu af te maken.
en|They will apply to all those Norwegian salmon exporters who do not sign the agreement.
nl|Daarbij moet elke onnodige verstoring van het internationale verkeer en de internationale handel worden vermeden.
en|I feel that it is time to change the European Union' s system of expenditure.
nl|Het is belangrijk om te benadrukken dat de lidstaten hun eigen nationale voorraden moeten aanleggen.
en|With regard to the trend in imports from the European Union, the opposite is true.
nl|De landbouw is dus een deel van de oplossing van het probleem van de klimaatverandering.
en|Quite probably, our points of view and our positions will not always be the same.
nl|Een belangrijke kwestie voor luchtvaartmaatschappijen is het verstrekken van een apart informatieformulier bij het inchecken.
en|In political terms too Estonia has made the necessary effort to satisfy the entry criteria.
nl|In ieder geval is persvrijheid nauw verbonden met de democratische wedijver tussen ideeën en manifesten.
en|I would like to add thanks to all the main contributors to the complex negotiations.
nl|Wij moeten daarom al het mogelijke doen om herhaling van een dergelijke situatie te voorkomen.
en|I have been in politics long enough to know that you fight and you fight.
nl|In de wetgevingsprocedure volgens artikel 43 heeft het Europees Parlement het recht te worden geraadpleegd.
en|First of all, the European Parliament needs to anticipate new developments at an earlier stage.
nl|De wetenschap en het bewustzijn zijn het in deze zaak eens: het verslagPelttari honoreert beide.
en|We need to manage the euro for the benefit of European citizens and not speculators.
nl|Zo'n situatie leidt alleen maar tot meer werkloosheid en armoede en dat is onaanvaardbaar.
en|Liberalisation of the sugar market makes little sense if it does not benefit the consumer.
nl|De Europese Unie is bereid zich in te zetten voor het verschaffen van humanitaire hulp.
en|It will not be easy to do so, but it does appear to be possible.
nl|Meer dan 40 % van alle werknemers in deze sector zijn afgestudeerden uit het hoger onderwijs.
en|respect for democratic principles and for the rules governing human rights in the European Union;
nl|Zoals eerder al werd opgemerkt, is landbouw kenmerkend voor het algemeen welzijn overal ter wereld.
en|   Mr President, the Chamber is already almost empty, and the arguments have nearly been exhausted.
nl|Dit is een van de laatste thematische strategieën die deel uitmaken van het Zesde Milieuactieprogramma.
en|For France, it goes without saying that this Europe's decisions are not permanent ones.
nl|Wij hebben besloten om ons in het verslag van dit jaar te richten op beleidsvorming.
en|The EU’s development policy can also be seen as part of its security policy.
nl|Het laatste is dat de strafmaat geharmoniseerd moet worden in Europa en hoger moet zijn.
en|What possibilities does the Commission see within the WTO context to dismantle these export refunds?
nl|De voorzitter van de Commissie moet daar nu rekening mee houden bij wat hij doet.
en|Of course, I will answer any question which you may ask me on this subject.
nl|Economische ontwikkeling is immers essentieel voor de politieke stabiliteit en vrede in de gehele regio.
en|I do, however, support the new priorities in the areas of climate change and energy.
nl|Artikel 96, lid 2, stipuleert: " Een tot wijziging van de agenda strekkend voorstel van orde...
en|Through appropriate awareness-raising measures for citizens, the intention is to adapt and harmonise standards.
nl|Mensen worden ouder en het geboortecijfer ligt laag, en die combinatie heeft heel ingewikkelde implicaties.
en|I support Amendment No 16 without the words "by means of the early warning system".
nl|Verscheidene landen hebben grote vooruitgang geboekt, terwijl andere landen helaas nog verschillende tekortkomingen moeten wegwerken.
en|In future, we will have to be able to demonstrate that this is absolutely vital.
nl|Wij kunnen geen besluit nemen zolang wij niet over alle informatie over de toepassing beschikken.
en|The Commission's proposal is concerned only with the decision making procedure in European institutions.
nl|De ironie van het geval wil dat ze werkten aan de bouw van een gerechtsgebouw.
en|The Roma are a very special minority, which cannot be counted as a traditional minority.
nl|Hoe het ook zij, voor al deze programma’s dient excellentie het uitgangspunt te zijn.
en|The vote will take place immediately after the debates, at about 5.30 p.m.
nl|Na de mededeling heeft de Commissie ook een jaarverslag aangenomen met een meer politieke inhoud.
en|Why do we want to favour a Hungarian company over an Italian one, for example?
nl|Economische sancties zullen slechts leiden tot een veel grotere ramp dan de ramp in Irak.
en|The Council's intention is not to have people's rights watered down or reduced.
nl|Ik ben van mening dat alleen een specifiek, bindend verdrag voldoet, in tegenstelling tot instrumenten.
en|The Florence Summit was a disappointment for European citizens expecting firm decisions on reducing unemployment.
nl|Dat is ook een reden waarom wij het opheffen van de sancties niet kunnen steunen.
en|The Court has issued some opinions - five paragraphs - to us, but we do not know.
nl|Hierin worden de vorderingen van de kandidaat-landen gehonoreerd, maar ook de problemen duidelijk benoemd.
en|What we also need to realise is that ours is not the only model today.
nl|Op dit terrein is het zaak om langzaam en stap voor stap vorderingen te maken.
en|In France last year there were only 14 complaints and convictions for acts of discrimination.
nl|Hier zou terdege rekening mee moeten worden gehouden bij het opstellen van het komende begrotingskader.
en|If it is proposed under that aegis it stands a good chance of being eligible.
nl|Mevrouw de Voorzitter, bij deze richtlijn zijn er in beginsel drie doelstellingen in het geding.
en|It is not simply a matter of agreeing on the new rules that we need.
nl|We beschikken over enige financiering, we kunnen steun verlenen voor slachtoffers en verdere samenwerking aanmoedigen.
en|Trainees should be offered the same opportunities for mobility as other citizens of the Union.
nl|In de tweede plaats moet ik zeggen dat ik gemengde gevoelens heb over deze actieplannen.
en|We have come a long way since Sea Empress, Exxon Valdez and other shipping disasters.
nl|Waarom zijn de Verenigde Staten na een kwarteeuw nog steeds de grootmacht die wij kennen?
en|EU citizens are the subject of actions taken by Parliament, the Council and the Commission.
nl|Aan de orde is de verklaring van de Raad over SARS (severe acute respiratory syndrome).
en|We have responsibility, but I think it is fair to say others also have responsibility.
nl|We proberen hier nu echter openbare diensten te onderwerpen aan een gemeenschappelijk stel Europese regels.
en|Next year we are going to adopt these indicators in order to measure the objectives.
nl|En "everything but arms" is uniek inzake uitvoer naar Europa door de minst ontwikkelde landen.
en|In other words, all Members of this House should have access to all confidential information.
nl|U durft te beweren dat concurrentie een belangrijke bijdrage levert tot het voorkomen van machtsmisbruik.
en|Your task, Mr Mugabe, was to give the people of Zimbabwe food and a future.
nl|Onder het mom van "meer openheid" sluit men een aantal documenten af van de openbaarheid.
en|As an elected representative for the Loire-Atlantique region, unfortunately, I can testify to this.
nl|Het initiatief moet echter komen van de projectdeelnemers en dat zijn particuliere ondernemingen, geen staatsbedrijven.
en|However, Europe should meet the aspirations of its people in partnership with the United States.
nl|De Groenen pleiten voor een maximale ontwikkeling van een eigen EU-productie van eiwithoudende gewassen.
en|The military leadership's erratic governance continues, in economic terms and in the political sphere.
nl|Wij verlangen dat de bestrijding van armoede en uitsluiting voor de EU absolute prioriteit heeft.
en|This is a burning issue in European society: what is our role and our influence?
nl|Zij zullen ons zeker iets vertellen over wat ze afgelopen december in Mumbai hebben meegemaakt.
en|Let us continue along this path, with growing confidence, criticising the United States if necessary.
nl|Ik ben de schaduwrapporteurs en alle overige collega’s zeer dankbaar voor hun opbouwende suggesties.
en|It is therefore crucial, ladies and gentlemen, that Parliament also expresses itself in favour today.
nl|Het compromis dat voor artikel 5 is gevonden, vormt een stap vooruit voor de consument.
en|So we need to learn to work together, all of us who have lived together.
nl|2) Illegale immigratie strafbaar stellen in Italië, zoals dat in andere landen het geval is.
en|In these discussions, you will find us to be willing to work constructively with you.
nl|Op de Top toonden de 27 lidstaten opnieuw aan uitermate bedreven te zijn in koehandel.
en|We need to define clearly the conditions for obtaining a full qualification from partial qualifications.
nl|Tot slot: zoals u ziet, kan de Commissie de meeste amendementen van het Parlement aannemen.
en|Both sides of the Atlantic are interested in strengthening our cooperation with regard to development.
nl|Op de lange termijn zou ook dat een slechte zaak zijn voor de Chinese bevolking.
en|I declare resumed the session of the European Parliament adjourned on Thursday 29 November 2007.
nl|Ik merk dat heel wat collega's hun spreektijd ruim overschrijden, soms tot 30 seconden.
en|It would be better to seek a compromise acceptable to all, as in the past.
nl|Een verenigd Europa is onmogelijk zonder een gecoördineerd en doeltreffend trans-Europees vervoersnet (TEN-V).
en|Obviously there are the votes, but believe me, the whole industry has understood the message.
nl|Vanuit dat besef hebben we de opdracht verantwoordelijk om te gaan met onze natuurlijke omgeving.
en|The sitting was suspended at 12.45 p.m. and resumed at 1 p.m.
nl|Indien u iets relevants te melden heeft over de stemming, zullen we naar u luisteren.
en|Other important questions remain, such as the need for real statistical data on the phenomenon.
nl|Verder wil ik als onderhandelaar voor de Unie mijn voldoening over het verslag-Schwaiger uitspreken.
en|The New Transatlantic Agenda provides the most extensive framework for cooperation with the United States.
nl|Voorzitter, ook ik zou willen beginnen met de heer Hallam te complimenteren met zijn verslag.
en|Mr President, today's interesting debate has allowed us to look at certain interesting things.
nl|Ten eerste wil ik de arbeidstijdverkorting noemen. De 35-uren werkweek heeft slechts symbolische waarde.
en|Of course, the thorny issue of the role of the Court of Justice still remains.
nl|In de vierde plaats bepaalt de nationale wetgeving wat toelaatbaar bewijsmateriaal is in gerechtelijke procedures.
en|In order to keep older people working, payments will be paid to the young unemployed.
nl|Wij zijn vóór partijen die leven, partijen die de samenleving maar niet de bureaucratie vertegenwoordigen.
en|Thirdly, Cancun must convey the right message concerning relations between trade and non-trade affairs.
nl|De Commissie aanvaardt alle elementen van het akkoord dat is bereikt na de tripartiete overlegronden.
en|There seemed to be some concern about Parliament's potential to contribute to this area.
nl|De uitvoering van die voorstellen zal de internationale samenwerking tussen de operationele politiediensten aanzienlijk versterken.
en|As they are amended, it becomes difficult to understand which provision is currently in force.
nl|De Commissie legt momenteel de laatste hand aan dit verslag en zal het spoedig aannemen.
en|It was a very difficult position and I therefore am delighted about the new agreement.
nl|Mijnheer de commissaris, u hebt een opmerking gemaakt over lobbyisten hier in het Europees Parlement.
en|The European Union is ready and willing to offer you its help in doing so.
nl|De Mugabegetrouwe krachten hebben ministers van de oppositie in de regering van nationale eenheid geïntimideerd.
en|I declare resumed the session of the European Parliament adjourned on Thursday 16 July 2009.
nl|Ik ben van mening dat de economische crisis geen belemmering vormt voor het Kopenhagen-compromis.
en|(The sitting was suspended at 7.50 p.m. and resumed at 9 p.m.)
nl|Anderzijds denk ik dat de Europese Centrale Bank snel heeft gereageerd en goed heeft gehandeld.
en|Naturally I will acquaint the House with our findings when we have completed that work.
nl|Er ligt een intrinsieke waarde in het feit dat we een nieuwe WTO-overeenkomst bereiken.
en|After all, Parliament's assent was needed for the Lomé Convention to come into force.
nl|De Commissie heeft drie ontwerpmandaten voorbereid voor onderhandelingen met de Verenigde Staten, Canada en Australië.
en|They have dramatically increased, because women are gripped by the idea of a lower risk.
nl|De VS zal dan wel de Iraakse olievelden in handen hebben, maar Afghanistan wordt genegeerd.
en|What this actually means is disarmament instead of modernisation of British and French atomic weapons.
nl|schriftelijk. - (PL) Ik zou mevrouw Rivasi van harte willen feliciteren met dit grondig voorbereide verslag.
en|She did an excellent job and I second the congratulations expressed by the honourable Members.
nl|schriftelijk. - (SV) Dit initiatiefverslag beoogt het gelijkheidsperspectief te integreren in de ontwikkelingssamenwerking van de EU.
en|I think the report and our debate here in Parliament distance themselves from that view.
nl|De afgelopen dagen is de crisis in de betrekkingen tussen Iran en het Westen geëscaleerd.
en|Nevertheless, three questions arise in this context. Will the Commission respect all Parliament's conditions?
nl|Samenwerking op het gebied van beroepsonderwijs en -opleiding ter ondersteuning van de Europa 2020-strategie (
en|The idea of burdening farms with new and unnecessary formalities and costs is not acceptable.
nl|Als rapporteur was ik het daarmee niet eens, maar toch werd daarvoor een meerderheid gevonden.
en|I truly believe that we have to look at the social advances in European law.
nl|Het ICBAN heeft de komende jaren de verantwoordelijkheid voor 25 miljoen euro aan financiële steun.
en|I would like to ask you to read a bit of European history as well.
nl|De tekst wordt voorgesteld als een compromis en kan, net als alle compromissen, worden verbeterd.
en|A Europe of nations must finally emerge that fosters Community protection and preference for Europeans.
nl|Ik wil graag bevestigen dat de Commissie geen van de zeven ingediende amendementen kan aanvaarden.
en|I reject the Purvis report even more emphatically than I previously did the Bowe report.
nl|Het zijn echter niet alleen de beroepsopleidingen die beter op de hogere levensverwachting moeten inspelen.
en|That means, as policymakers and institutions, we are still navigating our way through uncharted terrain.
nl|Xenofobie, racisme en alle vormen van beleid en corruptie die dit aanmoedigen moeten worden bestreden.
en|Although we are not experts, we know about air travel and have experience of it.
nl|De linkse en ecologische meerderheid die in dit Parlement mogelijk is, zal dit hopenlijk corrigeren.
en|So I do not have a supplementary question, I just want to register my protest.
nl|Ik sta volledig achter aanneming van de richtlijn van het Europees Parlement en de Raad.
en|Are you confident that commerce will not grind to a halt on 1 January 2000?
nl|Gezien de multiculturele aard van onze samenlevingen moeten wij proberen een vreedzame coëxistentie te stimuleren.
en|These terrorists have no authority to act on behalf of any people, race or religion.
nl|De uiteindelijke berekening wees uit dat de besparing zou oplopen tot 23,8 miljoen euro.
en|To this day, Roma people are driven out and their houses razed to the ground.
nl|Het debat gaat dus over alles, en dat is heel goed - daar zijn debatten voor.
en|These are the tasks for the future and this requires a smarter and bigger budget.
nl|Ze zijn zeer gemotiveerd, in staat om onder druk te werken en hebben genoeg kennis.
en|The city of Strasbourg is already profiting from the European Parliament without needing such payments.
nl|Een ander punt van twijfel over de juiste besteding is van een heel andere orde.
en|If not, Europe is at risk of becoming a political dwarf on the international stage.
nl|We kunnen wel zeggen dat het goed is voor onze gezondheid en voor onze ziel.
en|I want to underline the importance of social inclusion in our vision for Europe 2020.
nl|Er staat dat slechts 4 procent van de ontwikkelingshulp voor overzee aan landbouw wordt besteed.
en|Fifthly, to publish an annual scientific, technical and financial assessment of LIFE operations carried out.
nl|De Commissie verwerpt categorisch elke stigmatisering van de Roma of vergelijking van hen met criminelen.
en|I would really like to say, though, that I would also be glad if you ...
nl|Ten eerste heb ik een vraag en ten tweede wil ik een politiek standpunt innemen.
en|Mr President, honourable Members of the European Parliament, the summit is due to meet tonight.
nl|De goede dingen, bijvoorbeeld het lidmaatschap van de Europese Unie, worden vroeger of later vanzelfsprekend.
en|The money which is returned is also loaded with a mass of rules and administration.
nl|Ik bedenk dit niet zelf, het is de commentator die het zonder enige schroom zegt.
en|Only this week, we have had further flooding in Cornwall, which is in my region.
nl|Nu zijn we bezig een discussie te voeren over gegevensbestanden en politiepraktijken van de toekomst.
en|Mr President, firstly I should like to compliment Mrs García Arias on an excellent report.
nl|Wij mogen niet vergeten dat het grote debat over het toekomstige structuurbeleid voor ons ligt.
en|Nine out of 13 members of the Basle Committee are members of the European Union.
nl|Zij bleef niet gespaard van kritiek en velen zijn onvoldaan wanneer zij de balans opmaken.
en|This regulation listed a number of technical requirements - JARs - produced by the Joint Aviation Authority.
nl|Moet de ECB pro-actiever zijn, zoals de centrale bank in de VS, of niet?
en|That is a warning signal which we cannot ignore. What is this fishmeal used for?
nl|Zoals u weet, komen vrijhandelszones niet van de ene dag op de andere tot stand.
en|Firstly, it means that the risk assessment model is much more precise, much more accurate.
nl|Wij kunnen de handel niet zomaar vrijmaken of de investeringen volgens het WHO-model liberaliseren.
en|The two drafts largely deal with the same issues but lack any kind of coordination.
nl|Mevrouw de Voorzitter, om te beginnen wil ik de commissarissen Reding, Monti en Diamantopoulou gelukwensen.
en|Getting the Member States to adopt the anti-discrimination package is now our top priority.
nl|In 2004 heeft de Commissie het project 'Cloning in public' gefinancierd vanuit het zesde kaderprogramma.
en|But then the European Parliament is about compromise and the European Community operates on compromise.
nl|Tot besluit wil ik graag de Commissie visserij en alle rapporteurs bedanken voor hun werk.
en|However, the use of antimicrobials should be limited to cases where it is strictly necessary.
nl|Processen zijn er veel geweest, en gemiste kansen op vrede zijn er ook veel geweest.
en|The code was improved in 2006 and 2007, specifically with additions to the users' manual.
nl|Over het geheel genomen is de teelt van GGO's de afgelopen jaren spectaculair gegroeid.
en|The European neighbourhood policy is an expression of such a comprehensive and integrated partner strategy.
nl|En laten we niet vergeten dat het Europese mozaïek uit al deze culturen is samengesteld.
en|Like many of my constituents, I am opposed to the cruel use of leghold traps.
nl|De Commissie ging hiermee akkoord en de Raad evenals het Parlement hebben deze aanpak gesteund.
en|The Council must stop letting itself be brainwashed by the peculiar arguments of the Federalists.
nl|Het is slechts het topje van de ijsberg. De doos van Pandora is allang open.
en|Obviously, this is a very personal report for our office, and I support it fully.
nl|In dit panorama komt een uiterst positieve noot inderdaad van de producenten en de consumenten.
en|Madam President, the European Parliament should welcome the EU's annual report on human rights.
nl|Ik ben daarom van mening dat veel belangen van de burgers hier goed worden vertegenwoordigd.
en|The Security Council has to have an investigation opened into the crimes of the regime.
nl|Dit zijn de positieve aspecten, die op juiste wijze in de onderhandelingen moeten worden meegenomen.
en|We are therefore hopeful that the Americans will reassess their relationship with their European partners.
nl|Ten tweede: het Europees Sociaal Fonds (ESF) is een essentieel Europees instrument bij de armoedebestrijding.
en|In this regard too, the Committee on Transport and Tourism is making a minor addition.
nl|De derde kwestie die ook veel aandacht kreeg, betrof de sociale diensten van algemeen belang.
en|I do not check my opinions with Mrs Svensson, I prefer to form my own.
nl|Vandaar mijn oproep aan de lidstaten geen nieuwe belemmeringen op te werpen tegen de uitbreiding.
en|Milosevic' s willing servants are then welcome to hold on to the confiscated technical equipment.
nl|De Commissie zal deze zaken in het algemeen in het oog houden middels de Eurobarometer.
en|This shows an unacceptable lack of respect for those who are making explanations of vote.
