nl|Want Europa zal ofwel van de Wet zijn of het zal er helemaal niet zijn.
en|The wording stipulates that giving discharge is the aim, with any obstacles being removed beforehand.
nl|Met andere woorden, is er een toekomstige betrokkenheid van de EU bij die VN-vredesmacht?
en|rapporteur. - Mr President, thank you for introducing us to this first budgetary debate for 2007.
nl|Daarmee krijgen we ook gevoel in Europa en een ziel, zoals daarnet ook werd opgemerkt.
en|I am thinking in particular of the European Union's role within the United Nations.
nl|Pas de laatste paar maanden hebben wetenschappers in Duitsland een vreemde keten in zalm ontdekt.
en|Those who neither want nor like the proposed definitions have the opportunity to suggest others.
nl|Wat de commissaris nu meedeelt, is het falen van de besluitvorming in de Europese Unie.
en|Did this fact influence the basis for the Commission's negotiations with the countries concerned?
nl|Seattle is mislukt en de Noord-Zuidbetrekkingen stonden daar om meerdere redenen in de schijnwerper.
en|To this end, we hope that the Convention proposes this improvement for the new Treaty.
nl|We verwachten van Bulgarije en Roemenië dat ze onmiddellijk corrigerende maatregelen nemen in deze probleemsectoren.
en|We can add to this the challenge of intense global competition and an ageing population.
nl|De problemen van de Middellandse Zee zijn enorm en sommige zijn heel ernstig en ingewikkeld.
en|The first is for Algerian women to play an important political role in the future.
nl|Vorig jaar stonden we rond deze tijd op punt de douane-unie goed te keuren.
en|I mentioned the fact that there have been times when prices have fallen by 98%.
nl|Voorzitter, voor wat betreft de concrete vervoersaspecten kunnen we tevreden zijn met de huidige tekst.
en|The emphasis is still on small projects, but with all the difficulties inherent in them.
nl|Landbouw is van alle sectoren het kwetsbaarst voor klimaatverandering, vanwege de grote afhankelijkheid van weersomstandigheden.
en|Nevertheless, we cannot be content with closing the legal gaps on an ad-hoc basis.
nl|Nu zien we het resultaat: een vergiftigd natuurlijk milieu en werknemers met een aangetast zenuwstelsel.
en|The loss of confidence in Copenhagen was, in my opinion, one of the major problems.
nl|Ik geloof dat de Europese luchtvaartmaatschappijen alleen al meer dan 2 miljard euro hebben verloren.
en|Therefore they do not necessarily reflect the view of the ECB or of the Eurosystem.
nl|Ik vind niet dat we moeten pleiten voor bindende wetgeving die in elke lidstaat geldt.
en|Moreover, I reject the Chinese Embassy’s shameless to us on the subject of Tibet.
nl|Hebt u me met het Verdrag Van Lissabon alle instrumenten gegeven die ik nodig heb?
en|Commissioner Flynn, perhaps you could establish some benchmarking criteria for assessing the results of mainstreaming?
nl|Dan zou de EU elk jaar namelijk nog veel meer geld aan bewapeningsonderzoek moeten uitgeven.
en|I shall now give the reasons why we cannot accept some of the other amendments.
nl|Wat de voorgestelde parlementaire maatregelen betreft, daarvan wil ik de volgende onder uw aandacht brengen:
en|We have asked in any case that these discussions should not be bilateral but multilateral.
nl|Ik denk dat dat de boodschap is die moet worden gericht aan de heer McCreevy.
en|I hope that this makes the PSE's position on Amendment No 11 crystal clear.
nl|Wij zijn ook tegen amendementen die het gebruik van tweetaktmotoren voor generatoren en sneeuwploegen uitsluiten.
en|Once they have the toy in their hands, it is, as it were, too late.
nl|schriftelijk. - (PT) Ik ben blij met de algemene lijnen van de mededeling door de Commissie.
en|I am very pleased that Mr Medina Ortega has agreed to refer back his motion.
nl|Ik wil me hier echter uitspreken over de vraag wie in Hongarije moedig is geweest.
en|The divisions between 'departments' are gradually diminishing in the area of the environment as well.
nl|Er loopt momenteel een strafrechtelijk onderzoek in verschillende lidstaten. Wij onderhouden contact met die lidstaten.
en|Geography and history make Europe the natural ally of the countries in the Mediterranean region.
nl|Europa stelt terecht mensenrechtennormen vast voor de wereld, hoewel dat soms een onmogelijke taak lijkt.
en|We should leave the report as it is and vote on it as it is.
nl|We zijn het op veel punten eens, overigens ook met hetgeen de Commissievoorzitter heeft gezegd.
en|The number of oil consignments from ports in Russia in particular is increasing very rapidly.
nl|Collega Rothley heeft ongelijk als hij zegt: er valt deze week niet meer te onderhandelen.
en|Cyprus and Greece are, and will remain, of the utmost importance to the European Union.
nl|Ik denk dat Griekenland daadwerkelijk stappen onderneemt om zich te conformeren met het communautair recht.
en|They should be judged in the context of the proposal concerning the set-aside rate.
nl|Geachte collega's, vandaag gaan wij ten aanzien van dit belangrijke vraagstuk onze stem uitbrengen.
en|Cultures are products of structures and systems, and the structures and systems have become old.
nl|Ook hier is de zinsnede "to apply" weggelaten en deze is natuurlijk van vitaal belang.
en|The EU's ongoing love affair with the Treaty is an act of political necrophilia.
nl|Europa moet duidelijk met één stem spreken, en met een krachtige stem voor ferme stappen.
en|I regret that we will not be able to advance this substantially in Hong Kong.
nl|In de afgelopen dagen is herhaaldelijk gesproken over de uitgaven en de noodzaak van vereenvoudiging.
en|Of course the Council, like the Commission, will make its proper contribution to this effort.
nl|   –Mijnheer de Voorzitter, waarde collega's, hartelijk dank dat u mij aan het woord laat.
en|We could have done it much more quickly because the position has been quite clear.
nl|Het ontstaan van blijvende projecten van culturele uitwisseling is een van de belangrijkste Europese doelstellingen.
en|It is now visible, however, in the Council's position and in the end result.
nl|Mijnheer de Voorzitter, het contact tussen wetenschappers is belangrijk voor de ontwikkeling van onze beschaving.
en|In this regard the next meeting of the board of the IAEA will be crucial.
nl|Dit wordt in de gepresenteerde verslagen over de kwijtingsprocedure voor het jaar 2000 opnieuw bevestigd.
en|The level can be discussed but the principle especially on this matter is very important.
nl|Daarom is het van het grootste belang dat dergelijke clausules worden opgenomen in toekomstige handelsovereenkomsten.
en|Needless to say, there are also areas of concern with regard to the 1997 discharge.
nl|De heer Hughes zei dat het draait om het evenwicht tussen werk en privé-leven.
en|For let us be clear about this: China does not meet one single democratic criterion.
nl|Ik ben ervan overtuigd dat iemand die weer werk vindt, ook zijn menselijke waardigheid terugkrijgt.
en|Since 1970 - not since 1991 as was stated - life expectancy has done nothing but fall.
nl|Er zij overigens aan herinnerd dat het Economisch en Financieel Comité geen gewoon comité is.
en|Down there, everything continues to fall apart, destitution spreads, disease kills and water is short.
nl|Laten we ons echter niet vergissen: instellingen en instrumenten zullen niet uit zichzelf resultaten bereiken.
en|In conclusion, this year and next will provide an opportunity to get the CFP right.
nl|Groenteverkopers stellen vast dat de consumenten niet langer komkommers, tomaten of andere groenten willen kopen.
en|The Commission must now recognise that the principle of unrestricted access to waters is unsustainable.
nl|De uitkomst binnen de Raad zal voor de Commissie echter in zekere zin onbevredigend zijn.
en|The French and the Irish presidencies, for instance, incorporated the term 'Presidency' into their logo.
nl|Ik heb - evenals de Voorzitter van het Parlement - de gelegenheid gehad om Gaza te bezoeken.
en|In fact, relations visiting or trying to visit these prisoners have been subjected to intimidation.
nl|Mevrouw de Voorzitter, ik wil slechts opmerken dat paragraaf 7 bijgevolg dezelfde formulering moet bevatten.
en|More than 50% think that the independence of the judiciary and civil rights are important.
nl|Drie: efficiëntie bij de externe acties van de Europese Unie, overeenkomstig de eerder gedefinieerde doelstellingen.
en|The importance of the precautionary principle should not be ignored either, given possible health problems.
nl|Maar vanuit bepaalde hoeken trachtte men zich te verdedigen en dat vind ik totaal onbegrijpelijk.
en|However, it is unfortunate to speak of protection of mothers in conjunction with equal opportunities.
nl|Ten eerste, dat dit besluit voor de docenten als een donderslag bij heldere hemel kwam.
en|At the same time, within narrower communities the barriers of sexual discrimination hold her back.
nl|De elektronische handel staat nog in de kinderschoenen en dus moeten wij wetgevers waakzaam zijn.
en|During the same period, passenger transport increased by 15% and rail transport by only 3%.
nl|Het is begonnen met boeken en nu zullen de kunstwerken uit de Europese musea volgen.
en|In this connection, in all its opinions and reports Parliament has strongly advocated tax incentives.
nl|We krijgen één antwoord, maar we zouden elk ook een aanvullende vraag moeten kunnen stellen.
en|Consumers are increasingly sensitive with regard to the suffering of, and injuries to, farm animals.
nl|Zodoende was het nodig de subsidies voor de productie van steenkool te verlengen tot 2018.
en|In the case of the bananas dispute the United States has not received such authorisation.
nl|Het heeft echter een stabiele organisatorische structuur nodig om succesvol en effectief te kunnen functioneren.
en|It is quite clear that regional elements are going to play a more prominent role.
nl|De burgers mogen onderhand wel uit de duisternis komen waarin zij tot nu toe rondtasten.
en|These include working conditions which I think are a corollary to the movement of services.
nl|De gemeenschappelijke Baltische elektriciteitsmarkt zou dan deel gaan uitmaken van de elektriciteitsmarkt van de EU.
en|The review is supported by G10 and now has the support of the Member States.
nl|Europese werknemers komen vervolgens op straat te staan, waarmee het een “dubbele verliessituatie” is geworden.
en|It is taxpayers' money and a hugely disproportionate amount of it is British taxpayers' money.
nl|Dit voorstel voor een verordening wijzigt de bestaande richtlijn wat betreft publieksvoorlichting over receptplichtige geneesmiddelen.
en|So I think it is important to see what happens in the next few days.
nl|We moeten het milieu op EU-niveau beschermen en dit verslag is een poging daartoe.
en|The Turkish police made no attempt to stop them and nobody was arrested or prosecuted.
nl|Dat is doodeenvoudig wat de Commissie moet doen. Daarvoor is ze in het leven geroepen.
en|I feel that all of their contributions shed some much-needed light on the report.
nl|Het voorzitterschap is verzocht op de Top van Kopenhagen een eerste verslag voor te leggen.
en|As several Members have already said, though, ideal solutions are still a long way off.
nl|Dat is uiteraard betreurenswaardig, maar nog geen reden om de wet met voeten te treden.
en|However, what is important is that we have a dialogue with a country like Iran.
nl|Ik ben voor dierenwelzijn, en ik kan u verzekeren dat de boeren dat ook zijn.
en|As a Hungarian, I will be very happy if the Hungarian Presidency is as successful.
nl|Ik deel deze bezorgdheid niet, maar ik moest haar respecteren en heb haar ook gerespecteerd.
en|The European Commission has in its hands a key to regaining the public's confidence.
nl|Er zullen ontwerprichtsnoeren worden gepubliceerd zodat alle belanghebbenden de gelegenheid krijgen om commentaar te leveren.
en|Solving the complex problem associated with the Shebaa area will likewise require Syria's cooperation.
nl|Begin december werd bekend dat aids de afgelopen vijf jaar vijf miljoen doden heeft geëist.
en|In the medium-term we need a fair partnership between European consumers and producing countries.
nl|Zij wordt overgedragen door kleine vliegjes, knutten, en moet deze zomer onder controle worden gebracht.
en|Those workers who have made the switch to the solar power industry have shown that.
nl|Mijnheer de Voorzitter, het doet mij bijzonder veel deugd dat ik het debat mag openen.
en|They stand to gain the most from a political solution and the accession of Cyprus.
nl|Men moet medeverantwoordelijkheid willen dragen in plaats van de schuld bij de ander te leggen.
en|It has emerged from years of social segregation and apartheid which have left permanent marks.
nl|Voorzitter, 2005 is het Internationale Jaar van de Verenigde Naties voor sport en lichamelijke opvoeding.
en|Whichever of the two may be the case, we say a firm ‘no’ to it.
nl|Wij zijn verplicht ervoor te zorgen dat onze energiebehoeften geen gevaar vormen voor hun stabiliteit.
en|That must be a record, which does nothing to make the Treaty easier to read.
nl|Een aantal demonstranten - van bezoekers kan men eigenlijk niet spreken - heeft voor veel problemen gezorgd.
en|We should always remember that in the modern circumstances criminality does not stand still either.
nl|Ik geloof dat u heel goed geluisterd heeft, maar dit oratorisch hulpmiddel is volledig gewettigd.
en|Furthermore, in many Member States, shipowners have difficulty in finding crew trained at national level.
nl|Mijnheer de Voorzitter, gisteren debatteerden we in dit Huis over de effectiviteit van de ontwikkelingshulp.
en|Firstly, in Lisbon we focussed on the knowledge economy as a key and fundamental element.
nl|Ze tonen verder aan dat het Parlement en de Raad hier een belangrijke rol hebben.
en|This is the last rule in our Rules of Procedure and it concerns the annexes.
nl|Tot slot vinden wij de verwezenlijking van een Europa van de burgers een fundamentele doelstelling.
en|As regards the argument of security policy, I have misgivings of a quite different kind.
nl|De aanpak van de economische crisis en van de eurocrisis is nog steeds onvoldoende vastberaden.
en|Mr President-in-Office of the Council, what do you talk about in the Councils?
nl|We moeten doorgaan met ons werk. We moeten het beleid voor gendergelijkheid voortvarend blijven bevorderen.
en|In this case, the Greens are adopting positions which are diametrically opposed to their views.
nl|Ook op het gebied van woningtoewijzing, gezondheidszorg, onderwijs en andere voorzieningen zijn er grote verschillen.
en|Is this a first step towards obtaining mutual recognition in the area of professional bans?
nl|Ik zou de meerderheid van de Zweedse bevolking niet een kleine groep mensen willen noemen.
en|The legislation regulating the trade in deep-sea fish stocks needs to be thoroughly reviewed.
nl|Mijnheer de Voorzitter, mijnheer Langen, onze oude denkwijze brengt ons volgens mij niet veel verder.
en|Are they afraid of shouldering the responsibility for creating equal opportunities for people with disabilities?
nl|Ik eis het recht op van vrije meningsuiting, ook indien men daarmee iemand anders beledigt.
en|Threatening to reduce the quota if the MGP targets are not met ignores that objective.
nl|Door deze lacune kunnen onze regels worden omzeild, en dat is precies ook onze zorg.
en|The Union's legal provisions in the area of telecommunications date back to the 1990s.
nl|Die is daar simpelweg niet toe in staat en zal dat dus ook nooit doen.
en|To sum up, I would like to return briefly to the issue of intelligence gathering.
nl|We doen weliswaar goede dingen, maar veel te weinig. Dat moeten we onder ogen zien.
en|This programme will extend the EU's competence in the area of refugees and asylum.
nl|Tegelijkertijd moeten we echter derde landen helpen om hun veiligheidsnormen voor de burgerluchtvaart te verbeteren.
en|For the Union to have a credible foreign policy we need a common security policy.
nl|Verder is het een interessant oordeel dat de onderhandelingen zouden zijn stukgelopen op het landbouwvraagstuk.
en|President-in-Office, I realise of course that your loyalties lie with the Czech Republic.
nl|Ik geef echter niemand de schuld, want uiteindelijk konden we het niet zo precies zeggen.
en|More than 4 500 children die each day of diseases caused by lack of water.
nl|Toont u mij een ander land waarin de steun voor de EU zo groot is.
en|On Monday, there was a breach in the reservoir dam of a Hungarian alumina plant.
nl|Zelf geloof ik ook erg in ondersteuning van ondernemingen die volledig aan de werknemers toebehoren.
en|I therefore expressly support Mrs Schierhuber’s proposed financial appropriations for all three main axes.
nl|Burgers zijn het slachtoffer geworden van dit conflict doordat ze zijn vermoord, geslagen of verkracht.
en|We have been told that it is necessary to finance Kosovo, Morocco, Timor and Turkey.
nl|Sinds Seattle is er uitgebreid gesproken over de procedurele en organisatorische tekortkomingen van de WTO.
en|In Greece, factory closures mean dead towns and, more importantly, dead towns in remote areas.
nl|Hun familieleden krijgen te maken met een afschuwelijke bureaucratie waar ze zich doorheen moeten worstelen.
en|True, we must think in terms of energy efficiency and of the insulation of buildings.
nl|De EU zou zich zeer actief moeten inzetten voor de totstandbrenging van zo'n stelsel.
en|This is the case of regional investment aid, for example, and aid to certain sectors.
nl|Ik heb alleen de twee aspecten eruitgelicht waarover de discussie nog verder moet worden gevoerd.
en|We can do this very easily for the costs associated with the intervention buy-up.
nl|Ook dient hierin de solidariteit met de armste en meest achtergestelde mensen weerspiegeld te worden.
en|I welcome them here, both as a European and a Finno-Ugric brother from Hungary.
nl|Maar goed, misschien deelt de PPE-DE het standpunt van de heer Schwaiger niet helemaal.
en|In committee that was amended to cover synthetic as well as agriculturally originating ethyl alcohol.
nl|Het is zeer kwalijk dat in deze resolutie naar het Verdrag van Lissabon wordt verwezen.
en|On the other hand, we demand regulation of contracts for private military and security companies.
nl|Er zijn vijf onomkeerbare maatregelen waarvan we verwachten dat Wit-Rusland ze zonder terughoudendheid neemt.
en|In this regard we must thank the rapporteur, Mr Callanan, for a job well done.
nl|Bovendien zullen er tijdens de overgangsperiode vermoedelijk allerhande pogingen tot fraude of misbruik worden gedaan.
en|One of our greatest challenges is the explosive growth in the flow of illegal refugees.
nl|Bijgevolg bestaat de grootste uitdaging uit het doeltreffend verenigen van handelsbelangen en niet-handelsgerelateerde belangen.
en|At a time when we face an employment crisis, this should be the main priority.
nl|Het herbergt drie giganten: Japan, China en India, die vanuit internationaal oogpunt almaar belangrijker worden.
en|Secondly, seafarers’ living and working conditions, which must be as good as possible on board.
nl|Het voornaamste kenmerk van de toerisme-economie is dat zij door alle sectoren heen loopt.
en|A few years ago, the talk was of the Gulf War, no blood for oil.
nl|De vervolging van kinderpornografie wordt bemoeilijkt doordat het begrip "kind" volgens verschillende leeftijdsgrenzen gedefinieerd is.
en|This report provides us with a necessary opportunity to think about the international monetary system.
nl|Het unieke Europese experiment heeft, ondanks perioden van vertraging en tegenslag, tot indrukwekkende resultaten geleid.
en|We share some of the concerns expressed about the direction in which Frontex is developing.
nl|Hij heeft gesproken over delen van Nederland, Frankrijk en Ierland waar de beperkingen worden opgeheven.
en|Taken together, the two European Councils in March represented the twin-track strategy in action.
nl|Ook de situatie voor vrouwen in Irak zal in de nabije toekomst waarschijnlijk niet verbeteren.
en|Together with some Socialist members of the European Parliament, I went to Afghanistan in November.
nl|Wij worden soms vanwege die subsidies aan producenten van tomaten in blik van dumping beschuldigd.
en|The gravity of the negotiations did not move the Council of Ministers a great deal.
nl|Het eerste aspect is het belang van de audiovisuele sector ter bevordering van de sport.
en|First and foremost, for me the safety of blood and blood products carries top priority.
nl|Ik vraag om uw hulp om de kleine Adam terug te brengen bij zijn moeder.
en|This new situation forces us no longer to view the world with the same detachment.
nl|Ik maak me er ernstig zorgen over dat wij ons intellectuele eigendom in gevaar brengen.
en|The financial crisis has drawn attention to the shortcomings in supervision mechanisms, including consolidated supervision.
nl|Ik wil best dergelijke bezoeken organiseren. Ik zeg het u, het is de moeite waard.
en|There are no contradictions in this report and in this revision of the Daphne programme.
nl|Dit verslag, waar wij achter staan, bevat derhalve een aantal kritische noten, suggesties en voorstellen.
en|On other matters, such as recourse to negotiation procedures, the debate is still going on.
nl|Ik ben afkomstig uit de regio met de hoogste concentratie varkens in het Verenigd Koninkrijk.
en|And 22% of Polish children with at least one working parent are threatened by poverty.
nl|Participatie van vrouwen op de arbeidsmarkt is één manier om uitsluiting en armoede te bestrijden.
en|We all welcome more trade in goods between our countries in the EU single market.
nl|Dat is precies de soort uitspraak die we in dit vroege stadium zouden moeten doen.
en|There is a certain amount of European solidarity involved here, which should not be underestimated.
nl|Ik denk trouwens en ik wil geloven dat de geschiedenis deze reservisten gelijk zal geven.
en|No other European public service offers a similar range of broadcasting services for national minorities.
nl|Het is niet dat wij het niet eens zijn met de inhoud van de resolutie.
en|There is already the tendency for actions to be targeted at financial and audit institutions.
nl|De institutionele samenhang en het institutionele evenwicht van het Europese avontuur staan op het spel.
en|Only a more politically realistic proposal will have a chance of being taken into consideration.
nl|In het kader van de richtlijn inzake energiediensten hebben NEEAP's slechts een beperkte rol.
en|When we put better legislation on the agenda in future, it has to be respected.
nl|Het is de vraag of de bovenste markering van deze meetlat ooit zal worden bereikt.
en|For this reason, I can give qualified support to the idea of a European census.
nl|Ik wijs u erop dat we niet op alle terreinen een algemene wetgevende bevoegdheid hebben.
en|The whole world knows and recognises the key role of the EU in humanitarian aid.
nl|Hij lijdt aan een grootheidswaanzin die te vergelijken is met die van Hitler en Stalin.
en|Have you seen, Viktor, where the symbols that we cherish are placed in this hall?
nl|Allereerst moet worden erkend dat strengere communautaire wetgeving noodzakelijk is, evenals striktere procedures voor controlemechanismen.
en|Iran ought rightfully to be one of the most respected powers in the Middle East.
nl|Doodstraf, verminking van vrouwen en geseling en de daarbij overheersende discriminatie worden daarmee gangbare praktijken.
en|However, maybe because this is about members of the Commission, that is not the case.
nl|De Raad is dit jaar een lovenswaardige uitzondering, net zoals vorig jaar het Zweedse voorzitterschap.
en|The European Union has always focused on this, including in its previous agreements with countries.
nl|Het betekent dat het bedrijfsleven en de nationale autoriteiten tot afspraken moeten komen over onderwijsinstellingen.
en|I am not going to make a speech, as I shall be doing that tomorrow.
nl|Toen Zweden, Finland en Oostenrijk lid werden, waren er vrijwaringsclausules die een jaar geldig bleven.
en|Mr President, the reason which led me to make this request is no longer valid.
nl|Stresstests moeten verder gaan dan de comfortzone van veronderstellingen en correlatiefactoren moeten voortdurend worden getoetst.
en|The Government of Ethiopia continues to break international law as far as that is concerned.
nl|47 controleurs en andere deskundigen hebben zich sinds juni 2003 met de Eurostat-zaak beziggehouden.
en|If they did this quickly and effectively, there would be a decided reduction in complaints.
nl|Die moeten opnieuw opgebouwd worden, en hier begint onze rol door praktische hulp te bieden.
en|That can help to put terrorists and those behind them out of action more quickly.
nl|Het mag niet zo zijn dat Nederland en België de dupe van dit alles worden.
en|The European Commission consumer protection study published in February revealed several negative trends in banking.
nl|Ik hoop dat we het over deze voorstellen eens worden, zodat we ze kunnen verwezenlijken.
en|Since 2008, China's internal security budget has, incredibly, grown larger than its military budget.
nl|Daarom moet men wat dat betreft zich houden aan de oorspronkelijke tekst van de rapporteur.
en|Then they said that a mandate from the June European Council would never be respected.
nl|De hoofdmoot van het Europees audiovisueel beleid wordt gevormd door de "televisie zonder grenzen" -richtlijn.
en|The launch of the new website at the start of 2009 is a welcome measure.
nl|Wij mogen niet vergeten dat onderzoek vooral door universiteiten en grote farmaceutische ondernemingen wordt gedaan.
en|Europe - and I am finishing here - must not lower its guard on this front either.
nl|Al direct in het begin liepen de begrippen wat dit amendement betreft enigszins door elkaar.
en|They are the guarantee that, if the process is well organised, it will be successful.
nl|Ik heb daarom ook met de ideeën van de vakbonden en de spoorwegondernemingen rekening gehouden.
en|However, I would have nothing against our continuing the vote through to the end now.
nl|Het grote probleem is evenwel dat de bereikte akkoorden door iedereen zullen moeten worden erkend.
en|For the first time we have seen a European Council affected by the 'adjournment syndrome' .
nl|Wij zijn er niet zo zeker van dat er zoiets als een Europese dimensie bestaat.
en|There is a lot at stake in the budget negotiations for the next programming period.
nl|Het is absoluut onaanvaardbaar dat Europese burgers blootstaan aan een dergelijke ingrijpende interceptie van communicatie.
en|There is only cause for this once the boundaries of criminal law have been crossed.
nl|Onze verzoek voor een duidelijke scheiding van de verwerkingsketens van verschillende dierlijke bijproducten is ingewilligd.
en|What you must tell people is that you are committed to a new recovery plan.
nl|De Europese Unie zou een grotere bijdrage kunnen leveren aan de oplossing voor deze kwestie.
en|And the States must be given other opportunities to intervene in terms of quality too.
nl|Zoals al gezegd, wordt Tadzjikistan vandaag de dag met grote economische en maatschappelijke uitdagingen geconfronteerd.
en|   The Moderates have voted against the own-initiative report on gender discrimination in health systems.
nl|Deze dienst behoort toe aan de hele Europese Unie, en niet slechts aan één instelling.
en|We are moving in this direction but are only making slight progress for the moment.
nl|Aangezien niemand bezwaar aantekent tegen dit mondelinge amendement, gaan we nu over tot de stemming.
en|When the report on forced labour is finally available, the customs agreement should be scrapped.
nl|Ik vind het jammer dat ze rondgedeeld worden met een verkeerde vermelding van de auteur.
en|I would therefore like to add that we also need more economic control in Europe.
nl|De volledige ontbundeling is geen vaste, essentiële voorwaarde voor investeringen om het netwerk te verbeteren.
en|Smaller state postal operators and private mail services have not contributed overmuch to the debate.
nl|Ze is zich ten volle bewust van de cruciale rol van ontwikkelingssamenwerking in deze context.
en|I had to find a way through this political maze, which was no easy task.
nl|Die definitie bestaat nog altijd niet, wat ons buiten Europa voor een aantal problemen plaatst.
en|However, I agree with Mrs Weiler: there is little support for increasing the defence budget.
nl|De rapporteur maakt zich dan ook terecht zorgen over een zekere laksheid van de lidstaten.
en|You have the overall responsibility for external relations from the Commission's point of view.
nl|Het Parlement wijst erop dat geen dimensie mag worden versterkt ten nadele van een andere.
en|This itself is graphic testimony to the abject failure of the measures thus far implemented.
nl|Ik denk dat zo ook wordt geredeneerd ten aanzien van het ambtenarenapparaat van de Commissie.
en|Indeed, last December they overtook the prices recorded at the peak of the economic crisis.
nl|Ik hoop dat alle Europese projecten zich hierdoor laten inspireren, en niet alleen de culturele.
en|If there are any other requests to speak on this, I shall not accept them.
nl|Goldstone heeft het helaas niet nodig gevonden te onderzoeken of dit daadwerkelijk het geval was.
en|The proposal for the creation of a European Year of Mental Health is also important.
nl|De zogenaamde marktwaarde van GALILEO neemt in vergelijking met het benodigde startkapitaal omgekeerd evenredig toe.
en|It is the people that make up Europe, not the institutes or the Member States.
nl|Het partnerschap tussen de EU en de zuidelijke Middellandse-Zeelanden bevat een aantal goede elementen.
en|All new Member States receive one-tenth of the average for one old Member State.
nl|Wij eisen dat van de toetredingslanden: bouw uw instituties op, zorg dat u democratisch functioneert.
en|Nicole Fontaine deserves many things, but to associate her with Marxism or socialism is false.
nl|Dan wil ik tot slot nog een opmerking maken over de inwerkingtreding van deze wijziging.
en|We are debating the lessons for nuclear safety in Europe following the crisis in Japan.
nl|Daarom gaan wij niet akkoord met de militaristische stemmen die hier opgaan. Deze zijn onaanvaardbaar.
en|The motion is good in that it indicates that adequate safety measures must be taken.
nl|Toch mogen we de Europese meerwaarde die we door de blauwe kaart verkrijgen, niet verwaarlozen.
en|Thirdly, does the Commission intend to ignore the fundamental objections raised by European engineering unions?
nl|Zoals te verwachten viel blijken de institutionele vraagstukken verreweg de meest ingewikkelde kwesties te zijn.
en|It was not easy, because there have been times when we have not been united.
nl|Voor deze verpakkingsverordening zijn wij nu bezig met de etikettering - de rapporteur zit achter mij.
en|Education obviously serves as a basis for what may come later, namely performance and competition.
nl|Ik stel daarom ook voor dat u bijvoorbeeld de Spaanse regering eens om informatie verzoekt.
en|Finally, I would like to thank my Polish colleague Mr Zaleski for his excellent report.
nl|In Griekenland gaan ze al met 63 met pensioen en wij kunnen dat gaan betalen.
en|I am thinking about the large networks and the framework programmes of research and development.
nl|Europa heeft alleen toekomst als wij gezamenlijk de weg van consensus en het compromis bewandelen.
en|Today we are being called upon to say yes or no to the text negotiated.
nl|Wat betreft de Dublinverordening en de Eurodacverordening is er op technisch niveau belangrijke vooruitgang geboekt.
en|The third point I want to make is about the importance of the transatlantic partnership.
nl|Deze export is zelfs moreel verwerpelijk, vooral als de dieren bestemd zijn voor de slacht.
